cell_type,cell_id,condition,sub_type,nCounts,mito_pct,umap1,umap2
NK cells,p1b1:bcEUYE,healthy,bNK cells,2554,6.69537979639781,2.24310712152149,8.0335986247527
NK cells,p1b3:bcDZZJ,healthy,bNK cells,2607,4.56463367855773,2.1366161518636,7.72485991625661
NK cells,p1b2:bcHHIZ,healthy,bNK cells,2453,6.88952303302079,1.70659336083557,7.79120989947194
NK cells,p1b2:bcEOFS,healthy,bNK cells,2170,8.34101382488479,2.16252205901768,8.64820548205251
NK cells,p1b1:bcIHCF,healthy,bNK cells,3023,3.37413165729408,2.46625093751576,8.33676119952077
NK cells,p4t1:bcFLYJ,tumor,tNK1,1468,6.88010899182561,-2.00895788139675,7.50127383379811
NK cells,p1b2:bcIFTG,healthy,bNK cells,2669,6.1071562382915,1.84451777868893,8.17334338335866
NK cells,p2b1:bcAQPP,healthy,bNK cells,1485,6.3973063973064,2.14679382377293,8.29082747607106
NK cells,p1t4:bcEXOP,tumor,tNK1,1359,4.85651214128035,2.00542126231815,7.66049739031667
NK cells,p1b3:bcAIJI,healthy,bNK cells,1826,3.23110624315444,2.40055225425389,8.1589066615569
NK cells,p1b3:bcBVMH,healthy,bNK cells,2255,6.34146341463415,1.77009315424587,7.91231127886647
NK cells,p1t2:bcGTBR,tumor,tNK1,1124,8.09608540925267,-2.60489465660427,7.56392546801442
NK cells,p3t1:bcBHAO,tumor,tNK2,2487,9.16767189384801,-1.53340913719509,7.10231467394704
NK cells,p2b1:bcCABK,healthy,bNK cells,1231,6.41754670999188,1.54948402390804,8.34268733172292
NK cells,p1b2:bcDCBV,healthy,bNK cells,2293,4.79720889664195,2.3077490144315,8.33175059466237
NK cells,p7t2:bcCQQV,tumor,tNK1,1090,3.57798165137615,-1.17912508911465,7.24426051287526
NK cells,p3t3:bcENIL,tumor,tNK1,1887,8.05511393746688,3.70073459678318,7.90349646715993
NK cells,p1b3:bcHLAB,healthy,bNK cells,1839,4.73083197389886,2.08931062751438,7.89982863573903
NK cells,p1b3:bcEYQJ,healthy,bNK cells,2538,8.86524822695036,1.87405062847759,7.62731429247731
NK cells,p1b1:bcAGVL,healthy,bNK cells,2130,5.02347417840376,1.81132931643154,8.69198390154714
NK cells,p3t2:bcFQCK,tumor,tNK1,1056,7.48106060606061,1.39752490454342,7.66230746416921
NK cells,p1b2:bcCGHH,healthy,bNK cells,2324,7.27194492254733,1.68827825420525,8.71501036791677
NK cells,p2b1:bcEDVV,healthy,bNK cells,1847,4.98105035192204,3.86090109878208,7.92725440173024
NK cells,p1b3:bcEYHG,healthy,bNK cells,2354,4.88530161427358,2.08757362895634,8.19406005053395
NK cells,p1b3:bcCQVW,healthy,bNK cells,2568,7.47663551401869,1.90283275776531,8.62563582568044
NK cells,p1b2:bcIBWB,healthy,bNK cells,2106,5.41310541310541,2.28768859439518,7.80945464281911
NK cells,p1b3:bcIHPM,healthy,bNK cells,2847,6.5331928345627,2.08330253892567,7.73080702929372
NK cells,p1t1:bcGFRB,tumor,tNK1,1293,4.02165506573859,1.96759508186009,7.62079402117604
NK cells,p1b3:bcHUDS,healthy,bNK cells,1548,6.84754521963824,2.04901198678639,8.68875952868337
NK cells,p4t3:bcHXFQ,tumor,tNK1,1946,6.26927029804728,1.14955301218655,8.695841514157
NK cells,p1t1:bcCWGY,tumor,tNK1,1409,6.3875088715401,-1.14320375389431,7.26931449084157
NK cells,p1b1:bcCTXN,healthy,bNK cells,1878,7.98722044728434,2.4034681134763,8.15344878344411
NK cells,p1b2:bcHEKT,healthy,bNK cells,1566,4.85312899106003,2.1274961643758,7.78658362536305
NK cells,p1b2:bcFRTV,healthy,bNK cells,2462,8.24532900081235,2.1142573171201,8.26077052264089
NK cells,p2b1:bcFRIR,healthy,bNK cells,1138,6.15114235500879,1.90419821077015,8.3814351191985
NK cells,p1b3:bcGVTM,healthy,bNK cells,1067,7.029053420806,1.36293339365151,8.68568965105886
NK cells,p3t3:bcHYEV,tumor,tNK2,2719,9.59911732254505,-1.47240092224453,7.06315585284108
NK cells,p1b1:bcHWQO,healthy,bNK cells,2001,5.49725137431284,2.55016432338383,8.34661265520925
NK cells,p1b1:bcGPWA,healthy,bNK cells,2391,8.95023002927645,2.03108887010243,8.67009993700856
NK cells,p1b1:bcGMXU,healthy,bNK cells,2625,6.78095238095238,1.70092975729134,8.5388476481902
NK cells,p4t1:bcGYOH,tumor,tNK1,1303,5.37221795855718,1.67120973401692,7.89930697588796
NK cells,p1b1:bcCAHE,healthy,bNK cells,1618,6.30407911001236,1.89951945477154,8.72303935198659
NK cells,p3t2:bcEJZY,tumor,tNK2,1166,5.14579759862779,-1.38497068352077,7.05496283678884
NK cells,p2b1:bcFBSH,healthy,bNK cells,3433,4.25284008156132,3.8084585481229,7.93335791735524
NK cells,p1b2:bcDUYY,healthy,bNK cells,2753,5.26698147475481,2.426379125649,7.8621184459197
NK cells,p1b1:bcHZUU,healthy,bNK cells,2107,3.65448504983389,2.28299139075901,8.33297129778737
NK cells,p6b1:bcGMLK,healthy,bNK cells,4243,6.59910440725902,3.83965681129124,7.90441676287526
NK cells,p1t4:bcGLAC,tumor,tNK1,1094,3.47349177330896,-0.999215621417502,7.13750620989675
NK cells,p7t1:bcFNPS,tumor,tNK2,1038,5.8766859344894,-1.37754942840908,7.02233763842458
NK cells,p3t3:bcFILZ,tumor,tNK1,1165,9.01287553648069,-1.0390756315646,7.63365813403005
NK cells,p4t1:bcALEG,tumor,tNK1,1322,9.15279878971256,1.63853061580088,7.75599070696706
NK cells,p2b1:bcIHGP,healthy,bNK cells,1455,6.25429553264605,1.63682596766379,8.52202101855153
NK cells,p1b3:bcBRXW,healthy,bNK cells,2039,5.78715056400196,2.05794272952702,8.70824786333913
NK cells,p1b3:bcGKYI,healthy,bNK cells,2732,4.13616398243045,2.15654800468113,8.52478476672048
NK cells,p1t1:bcIALE,tumor,tNK1,1079,6.85820203892493,-0.648649949496726,7.3495108714568
NK cells,p1t4:bcHCDI,tumor,tNK1,1565,6.64536741214058,2.13173566394474,7.69410391955251
NK cells,p2b1:bcELFU,healthy,bNK cells,1243,6.67739340305712,2.1178548746648,7.94638987688893
NK cells,p1t2:bcIEJR,tumor,tNK1,1411,3.8979447200567,-0.849982280200461,7.21486064104909
NK cells,p1b2:bcDGRA,healthy,bNK cells,2120,4.24528301886792,2.28938035302784,7.99691840319509
NK cells,p1b2:bcCBLN,healthy,bNK cells,2285,6.82713347921226,1.67343894773152,8.54673262743825
NK cells,p1b2:bcEURA,healthy,bNK cells,2213,8.04338002711252,2.47746811442997,8.08255168108815
NK cells,p4b1:bcGWWA,healthy,bNK cells,1313,9.9009900990099,2.00934810572292,8.21877642779225
NK cells,p3t3:bcEFXW,tumor,tNK2,1343,8.56291883842144,-1.43086292213772,7.04487677721852
NK cells,p1b1:bcEMHA,healthy,bNK cells,1720,5.87209302325581,1.70701418452885,8.59537001757497
NK cells,p4t1:bcGYNA,tumor,tNK2,1607,5.10267579340386,-1.8871779627261,7.22151061205739
NK cells,p4b1:bcHKSZ,healthy,bNK cells,1484,6.19946091644205,1.61390969538119,8.44292040972585
NK cells,p2b1:bcAXSH,healthy,bNK cells,1697,5.89275191514437,1.80864680939343,7.8609854808318
NK cells,p3t2:bcGCMC,tumor,tNK1,1251,6.07513988808953,1.14275093012478,7.64475413470143
NK cells,p1b1:bcFDBW,healthy,bNK cells,2050,6.4390243902439,1.70512480669644,8.52217837481374
NK cells,p3t3:bcFWUJ,tumor,tNK1,1011,8.30860534124629,-1.0058667845187,7.19664832262868
NK cells,p1b3:bcFLTM,healthy,bNK cells,2219,4.23614240648941,1.76853362851765,8.02760955004567
NK cells,p1b3:bcFURH,healthy,bNK cells,2033,9.44417117560256,2.20100341373112,8.30235930590505
NK cells,p6t2:bcGCLA,tumor,tNK1,1208,8.85761589403973,1.73255364232685,8.36586257128591
NK cells,p1b2:bcFEIZ,healthy,bNK cells,2426,5.39983511953833,2.10492853456165,8.17366477160329
NK cells,p1b2:bcAYIL,healthy,bNK cells,1821,5.82097748489841,1.40057888262894,8.21197959093923
NK cells,p2b1:bcCYPP,healthy,bNK cells,1171,6.40478223740393,1.70700521402981,8.44698210863942
NK cells,p1b3:bcFIQR,healthy,bNK cells,2752,2.90697674418605,2.36855004363682,8.14128562121266
NK cells,p1b2:bcGODI,healthy,bNK cells,4542,4.44738000880669,3.80012724929478,7.9433533778655
NK cells,p1b3:bcBQXV,healthy,bNK cells,3432,5.62354312354312,1.89593518906262,8.88460990099782
NK cells,p2b1:bcAFFQ,healthy,bNK cells,2234,5.46105640107431,2.44393203788426,7.96437808184499
NK cells,p1b2:bcFFQL,healthy,bNK cells,2832,6.67372881355932,2.32253704600956,8.66131945757741
NK cells,p3t1:bcFCHZ,tumor,tNK2,1325,7.54716981132075,-1.86170150703762,7.76298304705495
NK cells,p1b2:bcDOXT,healthy,bNK cells,1998,5.65565565565566,2.57407651477482,8.10044451861257
NK cells,p1t4:bcEYVD,tumor,tNK2,2246,5.3873552983081,-1.38198830551479,7.20254489092702
NK cells,p1b3:bcFPTV,healthy,bNK cells,1409,7.66501064584812,1.85298733049061,8.92522689013356
NK cells,p1b2:bcHKVU,healthy,bNK cells,2504,7.14856230031949,2.15916876130726,8.45581790118093
NK cells,p4b1:bcFNCT,healthy,bNK cells,1095,7.48858447488584,2.44790063434269,8.49948950915212
NK cells,p3t2:bcCZJF,tumor,tNK1,1059,4.81586402266289,1.5968445354047,7.68580504565114
NK cells,p4t2:bcCBJF,tumor,tNK1,1214,6.34266886326194,-2.00646783775661,7.77822848467702
NK cells,p1b2:bcCUDZ,healthy,bNK cells,1993,4.51580531861515,2.21168242030766,8.10815592913503
NK cells,p1t2:bcGNOE,tumor,tNK1,1393,6.81981335247667,-2.66825057930324,7.4068314662444
NK cells,p3t3:bcGFGV,tumor,tNK1,1183,7.77683854606932,1.2008373849931,7.6801001658904
NK cells,p1b1:bcGPRA,healthy,bNK cells,2568,8.48909657320872,1.87029264503147,8.90765544085378
NK cells,p1b2:bcARNL,healthy,bNK cells,2278,4.74100087796313,2.12181774907734,8.57232924609059
NK cells,p3b1:bcHHAK,healthy,bNK cells,2163,8.36800739713361,2.247448545033,7.71272822527761
NK cells,p1b2:bcGCIF,healthy,bNK cells,2613,5.51090700344432,2.05991993480351,7.89799472002858
NK cells,p3t2:bcHYXV,tumor,tNK2,2512,7.24522292993631,-1.61746050781582,7.1123921504485
NK cells,p1b2:bcCTML,healthy,bNK cells,1807,4.8699501936912,1.96811686092045,8.66119261889333
NK cells,p1b3:bcIGKX,healthy,bNK cells,2419,8.59859446052088,1.59198400759127,8.69405146746511
NK cells,p1t2:bcGQPX,tumor,tNK1,1102,8.07622504537205,1.50076832444396,8.0756137004363
NK cells,p1b1:bcGNPV,healthy,bNK cells,2838,5.35588442565187,1.66697284215119,8.28882094530934
NK cells,p1b2:bcAHGJ,healthy,bNK cells,2048,5.810546875,1.49869208605017,8.31841250567311
NK cells,p3t1:bcIBEP,tumor,tNK1,1304,9.04907975460123,-2.7160353846011,7.65690489916677
NK cells,p1b2:bcBYHH,healthy,bNK cells,2050,3.5609756097561,2.37600783639576,8.29499312548512
NK cells,p1b2:bcHYXE,healthy,bNK cells,1824,4.71491228070175,2.2014754229131,8.50112887530202
NK cells,p1b2:bcHSIS,healthy,bNK cells,1522,6.24178712220762,1.87295259171154,8.30000182299489
NK cells,p1b3:bcEGQC,healthy,bNK cells,3000,4.66666666666667,2.07237283521321,8.38965579180593
NK cells,p1b3:bcBAUH,healthy,bNK cells,2640,7.42424242424243,1.93453003101971,7.74953719286794
NK cells,p1b1:bcEFVS,healthy,bNK cells,2969,5.69215223981138,2.51881388955738,7.93787451891774
NK cells,p3t2:bcBVBT,tumor,tNK1,1249,8.72698158526822,0.944630544716379,7.59691878466481
NK cells,p1b3:bcFRBH,healthy,bNK cells,1867,5.67755757900375,1.85542039209034,7.98977633623952
NK cells,p1b1:bcFKJK,healthy,bNK cells,2141,5.55815039701074,2.66637812190678,8.1137930980193
NK cells,p1b1:bcDYNF,healthy,bNK cells,1686,7.35468564650059,2.13066820436146,8.54251261858815
NK cells,p3t1:bcHYTR,tumor,tNK2,1821,7.1389346512905,-1.81260921425197,7.13560172228688
NK cells,p1b1:bcFVPH,healthy,bNK cells,2108,5.97722960151803,2.42108665042545,8.54023142962331
NK cells,p6b1:bcGEDD,healthy,bNK cells,2351,7.74138664398129,2.27239422135975,8.38031359820241
NK cells,p1b2:bcGJKY,healthy,bNK cells,1849,6.86857760951866,2.31532959275868,8.50029441027516
NK cells,p1b3:bcFRBN,healthy,bNK cells,2083,5.32885261641863,2.24711261325504,7.93691798357839
NK cells,p1b2:bcGGTX,healthy,bNK cells,2033,6.44367929168716,2.44414369397785,8.06107493548268
NK cells,p1b1:bcAXHY,healthy,bNK cells,2408,3.28073089700997,2.18288044267323,7.8215567698943
NK cells,p1b3:bcECPP,healthy,bNK cells,2040,7.05882352941176,1.82704107099201,8.66687842516774
NK cells,p7t1:bcHEVM,tumor,tNK2,1757,4.72396129766648,-1.40867425865505,7.19672557024831
NK cells,p1b2:bcIJXL,healthy,bNK cells,2659,4.77623166603986,1.77239493661549,8.02059336809987
NK cells,p1t2:bcFFTP,tumor,tNK2,1970,7.46192893401015,-1.28334667152737,7.13149233965749
NK cells,p4t1:bcDGSD,tumor,tNK1,1638,5.73870573870574,-1.07385112709377,7.15042086748952
NK cells,p2b1:bcHFAX,healthy,bNK cells,1019,5.5937193326791,2.41442428165104,8.31234522967214
NK cells,p1b2:bcHLGB,healthy,bNK cells,2085,6.18705035971223,2.20985249810841,8.3657519450652
NK cells,p3t1:bcHFPQ,tumor,tNK1,5095,8.63591756624141,-1.65457894272182,7.48635359911794
NK cells,p1t4:bcHWUI,tumor,tNK1,1995,6.8671679197995,-0.482855576938132,7.31409426836843
NK cells,p3t3:bcEUXH,tumor,tNK2,1897,5.58777016341592,-1.43455054230068,7.08984728960866
NK cells,p1b3:bcAKGK,healthy,bNK cells,2920,4.62328767123288,2.06474594407704,8.2074381938445
NK cells,p1b2:bcBAOH,healthy,bNK cells,2973,6.12176252943155,1.81486923628475,8.1297900310027
NK cells,p4b1:bcHPDK,healthy,bNK cells,4411,7.54930854681478,2.28439955049183,8.30606623797292
NK cells,p7t1:bcEXVT,tumor,tNK1,1337,7.32984293193717,-1.08372380203579,7.25257750658864
NK cells,p1b3:bcADMQ,healthy,bNK cells,1687,8.41730883224659,1.76866206162598,8.6180941691863
NK cells,p7t2:bcCDAY,tumor,tNK2,1546,5.17464424320828,-1.40926100677822,7.13411875872487
NK cells,p1b1:bcBHRN,healthy,bNK cells,2046,8.11339198435973,2.29682783418324,8.31161471514577
NK cells,p1t4:bcCFIK,tumor,tNK1,1397,5.86972083035075,1.99380607538845,7.80069800524587
NK cells,p1b1:bcFZXG,healthy,bNK cells,2307,4.20459471174686,2.28710458808567,7.7352177730071
NK cells,p1b2:bcBOHI,healthy,bNK cells,1993,7.12493728048169,1.84264783197071,8.36300631670827
NK cells,p1b1:bcGJGQ,healthy,bNK cells,4040,8.66336633663366,2.02240503960278,7.68679972796315
NK cells,p1t4:bcIIXD,tumor,tNK1,3017,7.82234007292012,-1.51232459015224,7.19132968096608
NK cells,p1b1:bcBAKO,healthy,bNK cells,3298,7.97453001819284,3.80874846511509,7.94194289355153
NK cells,p1b1:bcBLFK,healthy,bNK cells,1801,5.88561910049972,2.31251768403675,8.285929404782
NK cells,p1b3:bcFYMX,healthy,bNK cells,1402,4.42225392296719,2.4009536319318,8.28600379137868
NK cells,p1b2:bcBNBR,healthy,bNK cells,1897,5.11333684765419,2.30066983037617,8.0778166881072
NK cells,p4b1:bcFKUT,healthy,bNK cells,1283,9.58690568978956,2.27993909650471,7.82993193774098
NK cells,p2b1:bcCSGR,healthy,bNK cells,4507,6.05724428666519,3.82617686324742,7.95635005144948
NK cells,p1b1:bcIGUK,healthy,bNK cells,1688,6.57582938388626,1.62979148709204,8.3902356257903
NK cells,p1b3:bcIAHF,healthy,bNK cells,1645,6.01823708206687,2.30413983398106,7.96869822649831
NK cells,p1b2:bcEWMK,healthy,bNK cells,2779,5.2896725440806,2.05579058461811,7.9939953914153
NK cells,p1b3:bcDNDM,healthy,bNK cells,1649,5.39721043056398,1.6322788708749,8.18919345049733
NK cells,p1b1:bcARTD,healthy,bNK cells,2812,4.30298719772404,1.85084004336025,8.06251879839772
NK cells,p1b1:bcFNDV,healthy,bNK cells,3131,9.38997125519004,2.51580296092655,7.99408122210378
NK cells,p1b1:bcAOPN,healthy,bNK cells,1210,4.21487603305785,2.66743324332859,8.32455512194509
NK cells,p1b2:bcCCSV,healthy,bNK cells,2555,7.08414872798435,2.14199451738026,8.5041739573943
NK cells,p7t1:bcHMTH,tumor,tNK2,1380,5.50724637681159,-1.4319126791415,7.10378428606862
NK cells,p1b3:bcBWNI,healthy,bNK cells,2572,7.2706065318818,2.26360021167423,7.91702815203542
NK cells,p1b1:bcEOXM,healthy,bNK cells,2131,8.35288596902863,1.65100530915882,8.29973288683766
NK cells,p4t3:bcDNMP,tumor,tNK1,1271,5.35011801730921,-1.5344734377322,7.17085143236989
NK cells,p3t3:bcHLJC,tumor,tNK2,2196,7.83242258652095,-1.4784271902499,7.14687224535817
NK cells,p7b1:bcGKHA,healthy,bNK cells,1679,8.51697438951757,2.61324463420536,8.05070468096608
NK cells,p1b3:bcFFBI,healthy,bNK cells,2958,6.01757944557133,2.17022029691364,7.71186133532399
NK cells,p1b1:bcFAFZ,healthy,bNK cells,1519,8.29493087557604,2.08235798411991,8.2790991893279
T cells,p4t2:bcANVP,tumor,tT6,1202,3.74376039933444,-1.70422818130825,7.31100913195485
T cells,p6t1:bcHJVO,tumor,tT2,1387,9.73323720259553,-3.26286985344265,7.66250678210134
T cells,p4t1:bcEKBS,tumor,tT1,1011,7.71513353115727,-2.46674134201382,7.75256415514821
T cells,p6t1:bcAWUB,tumor,tT3,1155,6.49350649350649,-2.88039638466213,8.8037631144988
T cells,p3t2:bcBZBC,tumor,tT2,1843,6.56538252848616,-3.24271680778835,7.57490225939626
T cells,p1b3:bcHBXY,healthy,bCD4T1,3535,5.37482319660538,-3.09619571632717,9.43817206530446
T cells,p4t3:bcHXJW,tumor,tT6,1423,6.32466619817287,-1.57531024879787,7.90519591479177
T cells,p6t2:bcHEHA,tumor,tT2,1194,8.45896147403685,-2.89577629036281,8.83894988207692
T cells,p7b1:bcEJLV,healthy,bCD4T2,2815,9.34280639431616,-3.20816709465359,9.33992835192555
T cells,p3t3:bcBEOP,tumor,tT2,1424,3.8623595505618,-3.10342170662258,8.21666022448415
T cells,p3t2:bcCUPB,tumor,tT2,1254,8.93141945773525,-3.0271172708926,9.39786597399587
T cells,p5t2:bcFTIJ,tumor,tT3,1232,6.41233766233766,-2.10296418136928,8.29211684374684
T cells,p1b3:bcGVBT,healthy,bCD4T2,2837,5.46351780049348,-3.3722305483279,9.40718909411305
T cells,p3t2:bcHMUQ,tumor,tT2,1796,5.62360801781737,-2.50937606758449,8.15018912463063
T cells,p1b1:bcGRXJ,healthy,bCD4T1,3041,4.30779348898389,-3.24661781257961,8.979701720761
T cells,p1b3:bcHUNV,healthy,bCD4T1,3233,5.07268790596969,-2.81740285820339,9.48939105181569
T cells,p4t2:bcGJJW,tumor,tT2,1201,8.24313072439634,-3.29713251060818,8.3908049693572
T cells,p1b3:bcHCRV,healthy,bCD4T1,4037,3.69085954917018,-2.83783151573513,9.46488352923268
T cells,p5t2:bcGGEV,tumor,tT1,1177,8.15632965165676,-2.03651811546657,7.3644206157195
T cells,p1b3:bcFKYR,healthy,bCD8T1,2834,6.56316160903317,1.56072021656658,8.6300398936736
T cells,p6t2:bcHQHG,tumor,tT2,1112,9.1726618705036,-3.18948652214382,7.91898127703542
T cells,p6t2:bcFSZQ,tumor,tT1,1348,7.41839762611276,-1.40710427231167,7.42007132677907
T cells,p4t3:bcEYDC,tumor,tT4,1238,9.53150242326333,-2.61188985771511,7.85781642107839
T cells,p4t1:bcCFID,tumor,tT3,1069,6.08044901777362,-1.94468166298244,7.9977042308318
T cells,p1t4:bcHDAB,tumor,tT3,1782,3.25476992143659,-2.58956767982815,8.00673266558522
T cells,p6t1:bcGBNF,tumor,tT2,1376,5.66860465116279,-3.14576532310818,7.52125903277272
T cells,p4t3:bcFUPU,tumor,tT2,1243,6.59694288012872,-1.79030968613003,7.73543044237966
T cells,p6t1:bcEYJT,tumor,tT5,1925,5.1948051948052,-3.07420684761379,7.55771323351735
T cells,p4t2:bcGVVS,tumor,tT6,3311,4.92298399275143,-2.05236436790798,7.87546321062917
T cells,p3t1:bcHBXQ,tumor,tT2,1651,6.78376741368867,-3.2313876337466,7.56203051714772
T cells,p1b2:bcGHCB,healthy,bCD4T1,4003,6.02048463652261,-3.24116088814113,9.31532069353932
T cells,p1b2:bcFRAE,healthy,bCD4T1,3045,8.63711001642036,-2.87695981926296,9.37860842852468
T cells,p1t3:bcFPYX,tumor,tT6,1251,9.35251798561151,-1.42534377045009,7.79651518969411
T cells,p4t2:bcEACF,tumor,tT1,1110,8.1981981981982,-1.14906885094021,7.37238951830739
T cells,p1b2:bcHXUZ,healthy,bCD4T1,3083,5.64385338955563,-3.04466630882595,9.51666709093923
T cells,p1b3:bcHFBS,healthy,bCD4T1,1885,6.63129973474801,-3.18606044716213,9.23644705920094
T cells,p7t2:bcAFDF,tumor,tT3,1377,7.84313725490196,-1.93260433143947,8.18012305407399
T cells,p4t1:bcHKSY,tumor,tT7,3397,7.24168383868119,-1.7152321524081,8.0160204997527
T cells,p3t2:bcGZUW,tumor,tT2,1030,8.7378640776699,-3.19243480629299,8.07562895922536
T cells,p4t2:bcFZBY,tumor,tT3,1231,3.89926888708367,-1.64298631615017,8.19886370806569
T cells,p6t1:bcEXPB,tumor,tT2,1353,7.76053215077605,-3.26778366035793,7.67731066851491
T cells,p1b1:bcCSBJ,healthy,bCD4T1,25465,0.0589043785588062,-3.30174781746242,9.38399954943532
T cells,p3t1:bcGOFG,tumor,tT2,1145,8.0349344978166,-3.21957446998928,8.06124850420827
T cells,p1t3:bcHXPO,tumor,tT2,2227,4.89447687471935,-3.12773992485378,7.62832995562429
T cells,p1t3:bcGWJL,tumor,tT1,1771,3.83963862224732,-1.04358341163967,7.39393778948659
T cells,p1b1:bcICAR,healthy,bCD8T1,1662,6.37785800240674,1.49643799298432,8.57705851702565
T cells,p1t4:bcAVFK,tumor,tT3,2170,8.06451612903226,-1.8576734251437,7.91619082598561
T cells,p3t2:bcFSFH,tumor,tT3,1006,5.66600397614314,-2.43605305618618,8.38015719561452
T cells,p1t3:bcGXKR,tumor,tT2,1247,3.12750601443464,-2.5706815905032,7.65665789751882
T cells,p1b3:bcDZHS,healthy,bCD4T2,1764,8.33333333333333,-3.02043344444607,9.31632681994313
T cells,p1b1:bcGXXP,healthy,bCD4T2,4435,5.00563697857948,-3.30649616188381,9.37115927843923
T cells,p1t1:bcBVZY,tumor,tT1,1192,2.93624161073826,-1.494126338428,7.7911030879485
T cells,p1t2:bcFVLM,tumor,tT1,1076,7.80669144981413,-1.58223130173061,7.76289054064626
T cells,p1t3:bcGXTU,tumor,tT3,2200,4.54545454545455,-2.24185468620632,8.27064105181569
T cells,p1b1:bcHFQC,healthy,bCD4T2,3230,5.54179566563468,-3.33712198204372,9.51812907366628
T cells,p1b1:bcGVTM,healthy,bCD8T1,1408,5.75284090909091,1.83891842895176,8.52795382647389
T cells,p2t1:bcBKIF,tumor,tT3,1853,6.42201834862385,-2.04602171844814,8.10302706866139
T cells,p1t2:bcFSFO,tumor,tT3,2148,6.51769087523278,-2.58119775719021,8.37475272326345
T cells,p3t2:bcHTAW,tumor,tT2,2160,6.34259259259259,-3.35326768822048,7.77955504565114
T cells,p4t3:bcGNYT,tumor,tT2,1087,6.53173873045078,-2.85096361107204,8.05121203570241
T cells,p3t2:bcDXUC,tumor,tT2,1081,5.45790934320074,-3.08676816887234,8.39589186816091
T cells,p3t3:bcBHYG,tumor,tT2,1579,6.5231158961368,-3.18850042290066,7.89038153796071
T cells,p5t2:bcBCTU,tumor,tT2,1218,3.94088669950739,-3.13484003013943,7.56096335558766
T cells,p1b3:bcERKS,healthy,bCD4T1,4686,7.40503627827571,-2.73132326073025,9.36019202380055
T cells,p6t1:bcFXEV,tumor,tT1,1174,8.77342419080068,-3.28767587608669,8.13790198473805
T cells,p6t1:bcGGUX,tumor,tT2,1142,6.91768826619965,-3.1124911493716,7.95449038653249
T cells,p1t2:bcGENI,tumor,tT2,1307,9.0283091048202,-3.12868644661281,7.60607405810231
T cells,p3t2:bcEIHU,tumor,tT2,1766,5.37938844847112,-3.14714528984402,9.07579013018483
T cells,p1b1:bcHBKR,healthy,bCD4T2,3182,7.79384035197989,-3.22256471580837,9.32423850207204
T cells,p7t2:bcDJCO,tumor,tT3,1621,5.73719925971623,-1.97890116638515,8.1562735667693
T cells,p1b2:bcHQWG,healthy,bCD4T2,2135,8.10304449648712,-3.32185270256374,9.41349097399587
T cells,p6t1:bcEZZB,tumor,tT5,1240,5.80645161290323,-2.53285648292873,7.64995356707448
T cells,p4t1:bcCZKX,tumor,tT7,7684,8.88859968766267,-1.95981742805813,8.67678614764089
T cells,p4t2:bcAASE,tumor,tT6,1612,2.85359801488834,-1.45016195244167,7.859491073178
T cells,p1b2:bcFWAI,healthy,bCD4T1,5082,3.75836284927194,-2.97768403953884,9.52739306597585
T cells,p3t2:bcHDYX,tumor,tT2,2305,6.37744034707159,-2.61586095756863,8.78521224169606
T cells,p4t3:bcAQSA,tumor,tT2,1152,7.98611111111111,-1.90648605293606,7.77044745592946
T cells,p3t3:bcBVLT,tumor,tT2,1649,8.61127956337174,-3.43917180961941,8.28183814196462
T cells,p1t1:bcDSOA,tumor,tT2,1260,7.93650793650794,-3.31740476555202,7.67434474139089
T cells,p1b2:bcHSPT,healthy,bCD8T2,2064,9.06007751937984,-2.93201829857204,9.17042418627614
T cells,p1t3:bcGMDS,tumor,tT3,1583,2.59001895135818,-1.77627660698269,8.0097891917693
T cells,p1t1:bcECJS,tumor,tT2,1229,7.07892595606184,-3.42779638237331,7.72373553423757
T cells,p1t1:bcDJGI,tumor,tT2,1303,7.59785111281658,-2.57788278526638,7.85229560046071
T cells,p1b1:bcEYVN,healthy,bCD4T1,2886,7.20720720720721,-3.0650377458987,9.36591883807057
T cells,p2b1:bcFYKC,healthy,bCD4T2,2994,6.81362725450902,-3.08495714134548,9.1921326747405
T cells,p1b2:bcFIAQ,healthy,bCD8T1,1935,5.63307493540052,-2.80666734642361,9.2950732341277
T cells,p1b1:bcCCOJ,healthy,bCD4T1,3691,4.98509888918992,-2.71863176292751,9.25002642779225
T cells,p1t4:bcBZIQ,tumor,tT1,1496,3.14171122994652,-1.12329031891201,7.85467978625173
T cells,p3t3:bcFFFV,tumor,tT2,1715,3.79008746355685,-3.26682187980984,8.19324656634206
T cells,p1t1:bcEBGF,tumor,tT3,2971,4.24099629754291,-1.89894844955776,7.768182479428
T cells,p4t2:bcDUIP,tumor,tT6,1653,6.59407138535995,-1.6784844583926,7.61953421740407
T cells,p4t1:bcIAZW,tumor,tT6,2444,6.62847790507365,-1.72077133125637,7.88736029772634
T cells,p3t2:bcDBNU,tumor,tT2,1486,5.31628532974428,-3.34526159233425,8.25406523852223
T cells,p3t3:bcICCV,tumor,tT2,1084,7.84132841328413,-2.95989181465481,7.49396773486012
T cells,p4t3:bcCVZG,tumor,tT6,1558,8.08729139922978,-1.81364180511806,8.19066401629323
T cells,p1t2:bcEODC,tumor,tT3,1513,5.28750826173166,-2.68469430870388,7.51229735522145
T cells,p3b1:bcDPYP,healthy,bCD4T1,3628,6.97353914002205,-2.9521808809695,9.83674403338307
